count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
27387,2003,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,A629,A628,430000,405780,53.54780571,-1.54870655,5.60,3.48,Estimated,"Estimated using previous year's AADF on this link",7,74,10523,97,990,456,83,109,19,117,106,890,12574
38528,2003,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,A635,A628,434800,406000,53.54948794,-1.47624294,0.20,0.12,Counted,"Manual count",53,216,14575,581,1700,450,32,34,16,24,21,577,17649
37448,2003,8,"Yorkshire and The Humber",194,Barnsley,A633,Major,A628,A635,437230,406000,53.54932180,-1.43956939,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",46,246,16235,155,2835,459,117,108,59,105,125,973,20444
962816,2003,8,"Yorkshire and The Humber",194,Barnsley,C,Minor,,,436000,404000,53.53143142,-1.45836189,,,Counted,"Manual count",52,35,4053,50,465,22,2,0,0,0,0,24,4627
48655,2003,8,"Yorkshire and The Humber",194,Barnsley,A616,Major,A61,M1,435000,398179,53.47917951,-1.47409518,2.10,1.30,Counted,"Manual count",3,76,13022,124,2095,781,132,75,244,889,542,2663,17980
47420,2003,8,"Yorkshire and The Humber",194,Barnsley,A637,Major,A635,"Ballfield Lane",430000,410300,53.58843157,-1.54827409,3.60,2.24,Estimated,"Estimated using previous year's AADF on this link",23,77,6391,68,634,214,42,45,20,107,82,510,7680
28718,2003,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,A616,M1,434000,399300,53.48932046,-1.48904132,1.70,1.06,Counted,"Manual count",22,182,17851,129,2689,512,70,110,118,234,123,1167,22018
73013,2003,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,"LA boundary",A616,418000,401170,53.50691565,-1.73007266,6.70,4.16,Counted,"Manual count",4,68,6183,14,771,763,108,111,201,569,381,2133,9169
73925,2007,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,"LA Boundary",A616,433640,398900,53.48574829,-1.49450951,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",13,135,13793,106,2265,319,68,88,36,129,92,732,17031
28869,2003,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A637,"Church Lane",433002,407804,53.56581795,-1.50318875,2.70,1.68,Counted,"Manual count",88,138,11398,164,1315,92,22,5,6,30,28,183,13198
27860,2003,8,"Yorkshire and The Humber",194,Barnsley,A6133,Major,A61,A635,435200,405700,53.54676498,-1.47023977,0.50,0.31,Counted,"Manual count",47,81,7399,77,1202,238,33,22,43,71,32,439,9198
73012,2005,8,"Yorkshire and The Humber",194,Barnsley,A637,Major,"Mi jn 38","LA boundary",429640,412030,53.60400118,-1.55354849,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",7,151,9660,51,1842,292,38,36,21,50,98,535,12239
18723,2003,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,"B6132 Carlton Rd",A633,434938,408690,53.57365635,-1.47386046,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",26,93,13490,1014,2127,225,28,27,44,36,51,411,17135
56866,2003,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A61,A6133,435000,405970,53.54920506,-1.47322787,0.70,0.43,Counted,"Manual count",58,332,11022,522,939,170,29,19,4,9,7,238,13053
38061,2003,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A6133,A633,436000,405700,53.54671093,-1.45816692,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",43,336,17071,516,2345,364,45,20,55,67,56,607,20875
7354,2003,8,"Yorkshire and The Humber",194,Barnsley,A616,Major,A628,"LA Boundary",420000,401251,53.50757188,-1.69991278,5.90,3.67,Estimated,"Estimated using previous year's AADF on this link",10,232,7236,56,1660,669,68,37,238,551,379,1942,11126
27406,2003,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,"Cumberland Drive","road to Barnsley Rd",440000,405360,53.54336649,-1.39784665,2.00,1.24,Estimated,"Estimated using previous year's AADF on this link",20,159,9970,113,1802,279,45,60,44,92,132,652,12696
965042,2003,8,"Yorkshire and The Humber",194,Barnsley,B6098,Minor,,,446000,404000,53.53065330,-1.30750923,,,Counted,"Manual count",105,95,6565,148,917,98,8,5,10,12,4,137,7862
73012,2003,8,"Yorkshire and The Humber",194,Barnsley,A637,Major,"Mi jn 38","LA boundary",429640,412030,53.60400118,-1.55354849,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",7,160,9660,58,1740,288,36,31,27,67,87,536,12154
26006,2003,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,36,37,433500,403770,53.52952897,-1.49610061,6.50,4.04,Counted,"Manual count",0,239,78217,406,11893,4345,528,344,1117,3321,2134,11789,102544
70289,2003,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,M1,A616,435600,398100,53.47842936,-1.46506386,0.70,0.43,Estimated,"Estimated from nearby links",0,59,16878,103,2955,969,133,97,305,805,553,2862,22857
70362,2003,8,"Yorkshire and The Humber",194,Barnsley,A6195,Major,A635,A628,441400,407200,53.55979584,-1.37647820,7.50,4.66,Estimated,"Estimated using previous year's AADF on this link",15,195,3861,41,901,154,17,34,21,101,69,396,5394
57326,2003,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,A6195,"LA Boundary",440000,410860,53.59279941,-1.39714436,3.20,1.99,Counted,"Manual count",29,95,7708,145,909,196,33,88,17,12,54,400,9257
47400,2003,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,A616,A629,420000,401530,53.51007960,-1.69989508,7.40,4.60,Estimated,"Estimated using previous year's AADF on this link",0,13,1836,35,365,122,26,15,34,51,26,274,2523
27372,2003,8,"Yorkshire and The Humber",194,Barnsley,A616,Major,"LA Boundary",A628,418100,405000,53.54133730,-1.72834498,5.00,3.11,Estimated,"Estimated using previous year's AADF on this link",3,59,2338,24,302,214,15,93,47,42,61,472,3195
73008,2003,8,"Yorkshire and The Humber",194,Barnsley,A6135,Major,"LA boundary",B6090,436560,398000,53.47746497,-1.45061135,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",19,76,7358,99,868,87,6,9,7,5,4,118,8519
57483,2003,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A6195,"LA Boundary",445900,404670,53.53668378,-1.30891972,4.60,2.86,Counted,"Manual count",10,73,9244,63,1710,375,67,102,106,287,283,1220,12310
27841,2003,8,"Yorkshire and The Humber",194,Barnsley,A6135,Major,"Parkside Rd",B6096,435700,400000,53.49549986,-1.46334177,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",41,81,7238,250,1439,182,50,26,22,51,17,348,9356
38837,2003,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,A6133,"Racecommon Rd roundabout",432985,406305,53.55234604,-1.50360307,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",50,222,17425,334,3152,758,97,50,194,212,196,1507,22640
73925,2006,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,"LA Boundary",A616,433640,398900,53.48574829,-1.49450951,0.30,0.19,Counted,"Dependent on a neighbouring counted link",13,133,13891,113,2045,313,66,78,41,133,88,719,16901
70363,2003,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,A633,A6195,438400,408800,53.57440379,-1.42156884,4.80,2.98,Counted,"Manual count",21,166,9528,348,640,218,32,62,14,25,22,373,11055
57338,2003,8,"Yorkshire and The Humber",194,Barnsley,A633,Major,A635,B6096,437800,405000,53.54029331,-1.43108749,3.90,2.42,Counted,"Manual count",81,304,13966,221,1191,430,87,73,49,40,29,708,16390
73011,2005,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,38,"LA boundary",429776,412010,53.60381374,-1.55149520,0.10,0.06,Counted,"Dependent on a neighbouring counted link",0,173,64782,299,11512,3486,490,307,858,3041,1812,9994,86760
46007,2005,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,35A,36,435700,398200,53.47932141,-1.46354585,2.60,1.62,Counted,"Manual count",0,224,61226,374,10106,3646,424,264,832,3201,2224,10591,82521
26606,2003,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,A633,"B6428 Shaw Lane",433870,410000,53.58550034,-1.48984634,2.10,1.30,Counted,"Manual count",48,47,9231,105,1457,190,37,42,82,66,55,472,11312
57089,2003,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,M1,A6133,432500,406060,53.55017412,-1.51094863,0.50,0.31,Counted,"Manual count",82,179,20341,328,2789,703,117,66,144,285,186,1501,25138
57440,2003,8,"Yorkshire and The Humber",194,Barnsley,A629,Major,"A629 spur",A628,430150,400000,53.49584598,-1.54699704,7.80,4.85,Estimated,"Estimated using previous year's AADF on this link",14,92,8220,51,1240,342,93,52,62,161,116,826,10429
38674,2003,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,"LA boundary",35A,436124,397533,53.47329756,-1.45723386,0.40,0.25,Counted,"Manual count",0,297,84391,517,14773,4846,664,484,1527,4026,2762,14309,114287
38823,2003,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,A628,A635,434930,406740,53.55613042,-1.47419857,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",35,323,22698,424,2807,427,57,56,79,84,70,773,27025
77564,2003,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,"road to Barnsley Rd","Balkley Lane",441330,405000,53.54002819,-1.37782485,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",5,87,10555,106,1565,427,56,56,91,124,89,843,13156
75373,2003,8,"Yorkshire and The Humber",194,Barnsley,A629,Major,"A629 main route",A616,430950,398780,53.48483419,-1.53505839,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",6,48,3932,24,696,102,20,17,18,50,19,226,4926
75374,2003,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,"Old Mill Lane",Eastgate,434330,406780,53.55652939,-1.48325085,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",13,164,11129,179,1079,148,12,4,6,8,9,187,12738
18723,2002,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,"B6132 Carlton Rd",A633,434938,408690,53.57365635,-1.47386046,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",28,65,14009,1042,1958,232,28,25,46,40,46,417,17491
8745,2002,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,"Church Lane",A61,434724,406962,53.55813937,-1.47728344,0.70,0.43,Counted,"Manual count",10,124,12087,76,1173,117,11,13,3,16,8,168,13628
38061,2002,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A6133,A633,436000,405700,53.54671093,-1.45816692,1.80,1.12,Counted,"Manual count",48,300,17314,578,2151,339,39,17,57,75,50,577,20920
47400,2002,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,A616,A629,420000,401530,53.51007960,-1.69989508,7.40,4.60,Counted,"Manual count",0,11,1820,33,324,124,25,14,36,58,24,281,2469
28869,2002,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A637,"Church Lane",433002,407804,53.56581795,-1.50318875,2.70,1.68,Estimated,"Estimated using previous year's AADF on this link",32,114,11875,208,1078,238,14,5,5,17,13,292,13567
77566,2002,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A633,"Cumberland Drive",438000,405650,53.54612105,-1.42799104,1.40,0.87,Counted,"Manual count",9,42,11651,201,1586,274,48,40,57,96,56,571,14051
77569,2002,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,"B6428 Shaw Lane","LA Boundary",433410,411000,53.59451767,-1.49668788,0.80,0.50,Estimated,"Estimated from nearby links",36,168,8771,97,1065,255,24,55,75,79,74,562,10663
46618,2002,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,A6135/A6195,B6100,435000,403240,53.52466790,-1.47353220,3.70,2.30,Estimated,"Estimated using previous year's AADF on this link",6,173,11849,485,1839,264,51,42,60,78,80,575,14921
73013,2004,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,"LA boundary",A616,418000,401170,53.50691565,-1.73007266,6.70,4.16,Estimated,"Estimated using previous year's AADF on this link",4,70,6189,12,777,790,118,125,189,497,412,2131,9179
70363,2002,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,A633,A6195,438400,408800,53.57440379,-1.42156884,4.80,2.98,Counted,"Manual count",14,160,10322,584,1375,159,43,45,29,64,39,379,12820
73925,2005,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,"LA Boundary",A616,433640,398900,53.48574829,-1.49450951,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",13,171,15527,51,2785,394,44,96,74,81,108,797,19331
99562,2002,8,"Yorkshire and The Humber",194,Barnsley,A6195,Major,"Hemingfield Rd roundabout",A633,439200,402000,53.51322734,-1.41033785,2.50,1.55,Estimated,"Estimated using previous year's AADF on this link",11,30,9811,55,1893,444,65,71,61,108,93,842,12631
967055,2002,8,"Yorkshire and The Humber",194,Barnsley,U,Minor,,,432712,405794,53.54777019,-1.50777678,,,Counted,"Manual count",20,8,794,81,76,8,0,0,0,0,0,8,967
57483,2001,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A6195,"LA Boundary",445900,404670,53.53668378,-1.30891972,4.60,2.86,Counted,"Manual count",7,48,8960,69,1771,467,41,85,103,253,140,1089,11937
56866,2001,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A61,A6133,435000,405970,53.54920506,-1.47322787,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",20,72,8531,551,1260,166,6,7,10,15,20,224,10638
967062,2001,8,"Yorkshire and The Humber",194,Barnsley,U,Minor,,,440920,405150,53.54140837,-1.38399156,,,Counted,"Manual count",27,8,441,7,63,2,2,0,0,0,0,4,523
7354,2000,8,"Yorkshire and The Humber",194,Barnsley,A616,Major,A628,"LA Boundary",420000,401251,53.50757188,-1.69991278,5.90,3.67,Counted,"Manual count",2,61,6214,100,1102,571,50,20,254,615,351,1861,9338
27406,2000,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,"Cumberland Drive","road to Barnsley Rd",440000,405360,53.54336649,-1.39784665,2.00,1.24,Counted,"Manual count",12,112,9152,124,1103,306,29,71,67,123,98,694,11185
26606,2000,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,A633,"B6428 Shaw Lane",433870,410000,53.58550034,-1.48984634,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",14,156,9357,105,1406,308,67,103,32,77,64,651,11675
27841,2000,8,"Yorkshire and The Humber",194,Barnsley,A6135,Major,"Parkside Rd",B6096,435700,400000,53.49549986,-1.46334177,0.50,0.31,Counted,"Manual count",25,111,9183,519,1187,330,56,41,52,45,16,540,11540
27860,2000,8,"Yorkshire and The Humber",194,Barnsley,A6133,Major,A61,A635,435200,405700,53.54676498,-1.47023977,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",18,87,8326,61,1264,263,32,31,39,46,34,445,10183
38823,2000,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,A628,A635,434930,406740,53.55613042,-1.47419857,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",15,135,18259,190,2926,401,54,20,65,83,105,728,22238
38837,2000,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,A6133,"Racecommon Rd roundabout",432985,406305,53.55234604,-1.50360307,1.40,0.87,Counted,"Manual count",54,145,18743,447,2788,522,83,46,245,299,146,1341,23464
26006,2012,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,36,37,433500,403770,53.52952897,-1.49610061,6.50,4.04,Counted,"Manual count",0,240,72963,274,14052,2387,613,282,327,1069,3352,8030,95559
46007,2000,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,35A,36,435700,398200,53.47932141,-1.46354585,2.60,1.62,Counted,"Manual count",0,178,56114,362,9253,3984,366,253,1274,2854,1793,10524,76431
57440,2000,8,"Yorkshire and The Humber",194,Barnsley,A629,Major,"A629 spur",A628,430150,400000,53.49584598,-1.54699704,7.80,4.85,Counted,"Manual count",8,48,7917,36,1005,213,72,37,32,63,28,445,9451
57089,2000,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,M1,A6133,432500,406060,53.55017412,-1.51094863,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",77,177,21085,391,2836,765,81,70,166,245,150,1477,25966
965042,2000,8,"Yorkshire and The Humber",194,Barnsley,B6098,Minor,,,446000,404000,53.53065330,-1.30750923,,,Counted,"Manual count",81,80,5334,196,634,73,7,7,12,18,7,124,6368
75373,2000,8,"Yorkshire and The Humber",194,Barnsley,A629,Major,"A629 main route",A616,430950,398780,53.48483419,-1.53505839,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",8,35,3838,22,554,103,15,13,23,74,13,241,4690
75374,2000,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,"Old Mill Lane",Eastgate,434330,406780,53.55652939,-1.48325085,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",14,106,11739,175,921,170,11,4,9,13,7,214,13155
48655,2012,8,"Yorkshire and The Humber",194,Barnsley,A616,Major,A61,M1,435000,398179,53.47917951,-1.47409518,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",4,58,12605,67,2723,707,125,125,81,493,546,2078,17531
80685,2000,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,A628,M1,431460,405510,53.54529382,-1.52669988,1.50,0.93,Estimated,"Estimated using previous year's AADF on this link",43,59,10620,181,1111,513,39,45,99,312,95,1103,13074
77560,2000,8,"Yorkshire and The Humber",194,Barnsley,A6135,Major,"LA Boundary","Parkside Rd",436360,399000,53.48646680,-1.45350920,1.60,0.99,Estimated,"Estimated from nearby links",22,101,8357,473,1080,301,51,37,47,41,15,492,10503
75109,2012,8,"Yorkshire and The Humber",194,Barnsley,A633,Major,"LA Boundary",A6195,442030,402300,53.51570569,-1.36762439,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",59,62,10208,78,1805,259,43,120,8,24,49,502,12656
48820,2012,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,"Racecommon Road roundabout",A61,434500,406047,53.54993011,-1.48076539,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",33,189,27190,134,3182,271,56,34,27,65,78,532,31228
99545,2012,8,"Yorkshire and The Humber",194,Barnsley,A6195,Major,A633,A635,442400,403079,53.52267758,-1.36193974,3.00,1.86,Estimated,"Estimated using previous year's AADF on this link",47,195,17629,66,3239,328,109,157,37,259,143,1033,22163
7387,2013,8,"Yorkshire and The Humber",194,Barnsley,A633,Major,A628,A61,435000,408850,53.57509030,-1.47290634,3.40,2.11,Estimated,"Estimated using previous year's AADF on this link",15,55,6614,47,1426,142,25,14,3,12,38,233,8375
948938,2012,8,"Yorkshire and The Humber",194,Barnsley,C,Minor,,,428509,411325,53.59772714,-1.57070403,,,Counted,"Manual count",7,2,349,17,49,3,1,0,0,0,0,3,421
77564,2012,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,"road to Barnsley Rd","Balkley Lane",441330,405000,53.54002819,-1.37782485,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",19,122,9237,59,1806,140,35,49,15,46,50,334,11558
77567,2012,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,"B6428 Barugh Lane",A637,431500,407970,53.56740194,-1.52584925,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",22,33,6195,176,835,122,8,17,1,9,13,170,7409
77568,2012,8,"Yorkshire and The Humber",194,Barnsley,A637,Major,"Ballfield Lane",M1,429790,411000,53.59473509,-1.55137978,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",2,42,7309,77,1618,272,50,66,20,104,66,579,9624
17329,2013,8,"Yorkshire and The Humber",194,Barnsley,A629,Major,A61,A616,432000,397619,53.47433642,-1.51935360,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",34,84,4160,14,787,86,19,47,4,19,21,197,5242
7378,2011,8,"Yorkshire and The Humber",194,Barnsley,A629,Major,A628,"LA Boundary",425000,404540,53.53692116,-1.62426395,4.60,2.86,Estimated,"Estimated using previous year's AADF on this link",14,66,5487,11,1017,146,40,42,22,68,67,385,6966
38789,2013,8,"Yorkshire and The Humber",194,Barnsley,A6133,Major,A61,A628,433000,405750,53.54735676,-1.50343504,2.60,1.62,Estimated,"Estimated using previous year's AADF on this link",32,65,8693,132,1439,170,31,38,2,17,30,288,10616
27372,2013,8,"Yorkshire and The Humber",194,Barnsley,A616,Major,"LA Boundary",A628,418100,405000,53.54133730,-1.72834498,5.00,3.11,Estimated,"Estimated using previous year's AADF on this link",2,22,2076,23,599,252,158,124,22,20,0,576,3297
37436,2013,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,"Oak Well Lane",A633,436000,406400,53.55300247,-1.45808659,2.80,1.74,Estimated,"Estimated using previous year's AADF on this link",52,99,11509,369,1867,151,25,25,5,10,10,225,14069
73013,2013,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,"LA boundary",A616,418000,401170,53.50691565,-1.73007266,6.70,4.16,Estimated,"Estimated using previous year's AADF on this link",1,39,6244,104,2207,555,85,47,45,301,318,1351,9945
57338,2013,8,"Yorkshire and The Humber",194,Barnsley,A633,Major,A635,B6096,437800,405000,53.54029331,-1.43108749,3.90,2.42,Estimated,"Estimated using previous year's AADF on this link",59,210,14230,377,2344,194,63,51,8,20,25,360,17521
997075,2003,8,"Yorkshire and The Humber",194,Barnsley,C,Minor,,,440350,400226,53.49719607,-1.39322468,,,Counted,"Manual count",13,54,1602,2,168,13,3,1,0,0,0,17,1843
99562,2003,8,"Yorkshire and The Humber",194,Barnsley,A6195,Major,"Hemingfield Rd roundabout",A633,439200,402000,53.51322734,-1.41033785,2.50,1.55,Estimated,"Estimated using previous year's AADF on this link",9,43,9448,53,2056,430,67,75,59,96,103,830,12430
77566,2003,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A633,"Cumberland Drive",438000,405650,53.54612105,-1.42799104,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",8,60,11220,195,1723,266,50,42,55,85,62,560,13758
77568,2003,8,"Yorkshire and The Humber",194,Barnsley,A637,Major,"Ballfield Lane",M1,429790,411000,53.59473509,-1.55137978,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",4,47,7951,76,1255,248,31,10,45,158,104,596,9925
77565,2003,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,"Balkley Lane",A6195,442750,404350,53.53407279,-1.35648789,0.40,0.25,Estimated,"Estimated from nearby links",21,175,11067,125,2000,310,50,67,48,103,146,724,14091
99964,2003,8,"Yorkshire and The Humber",194,Barnsley,A6195,Major,A633,A633,441650,402310,53.51582573,-1.37335339,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",26,225,10799,157,2189,317,68,41,49,84,68,627,13997
48820,2003,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,"Racecommon Rd roundabout",A61,434500,406047,53.54993011,-1.48076539,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",43,346,20717,331,2994,722,90,58,148,202,182,1402,25790
56006,2003,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,37,38,430500,408800,53.57492084,-1.54086708,7.00,4.35,Counted,"Manual count",0,331,69777,349,12168,4049,534,291,1076,3082,2419,11451,94076
7387,2002,8,"Yorkshire and The Humber",194,Barnsley,A633,Major,A628,A61,435000,408850,53.57509030,-1.47290634,3.40,2.11,Counted,"Manual count",29,144,7314,61,693,233,19,44,18,11,13,338,8550
930770,2003,8,"Yorkshire and The Humber",194,Barnsley,U,Minor,,,441110,409610,53.58147911,-1.38053955,,,Counted,"Manual count",25,34,2931,164,445,38,4,2,6,3,5,58,3632
930772,2003,8,"Yorkshire and The Humber",194,Barnsley,U,Minor,,,438900,408460,53.57131120,-1.41406067,,,Counted,"Manual count",59,30,3281,32,346,34,12,0,0,0,0,46,3735
930773,2003,8,"Yorkshire and The Humber",194,Barnsley,U,Minor,,,434420,407790,53.56560134,-1.48178146,,,Counted,"Manual count",32,88,6092,105,614,237,15,13,7,0,0,272,7171
967057,2003,8,"Yorkshire and The Humber",194,Barnsley,B6097,Minor,,,436687,400578,53.50062724,-1.44839750,,,Counted,"Manual count",85,80,5131,202,772,72,4,1,13,4,1,95,6280
8591,2002,8,"Yorkshire and The Humber",194,Barnsley,A616,Major,A629,A61,432000,398979,53.48656026,-1.51921550,2.90,1.80,Counted,"Manual count",8,104,11960,64,1375,820,118,188,134,439,347,2046,15549
7354,2002,8,"Yorkshire and The Humber",194,Barnsley,A616,Major,A628,"LA Boundary",420000,401251,53.50757188,-1.69991278,5.90,3.67,Counted,"Manual count",12,190,7172,54,1473,680,66,35,254,632,351,2018,10907
26607,2002,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,A629,"LA Boundary",433000,397440,53.47266604,-1.50430688,2.00,1.24,Counted,"Manual count",15,161,15044,65,2161,353,36,68,90,115,82,744,18175
967055,2003,8,"Yorkshire and The Humber",194,Barnsley,U,Minor,,,432712,405794,53.54777019,-1.50777678,,,Counted,"Manual count",48,18,608,30,61,17,2,0,0,1,0,20,737
967062,2003,8,"Yorkshire and The Humber",194,Barnsley,U,Minor,,,440920,405150,53.54140837,-1.38399156,,,Counted,"Manual count",26,6,394,11,46,6,1,1,1,1,1,11,468
26006,2002,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,36,37,433500,403770,53.52952897,-1.49610061,6.50,4.04,Counted,"Manual count",0,282,75711,389,12048,4287,462,272,1259,3363,1969,11612,100042
26606,2002,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,A633,"B6428 Shaw Lane",433870,410000,53.58550034,-1.48984634,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",40,184,9638,106,1170,280,26,60,82,87,81,616,11714
37448,2002,8,"Yorkshire and The Humber",194,Barnsley,A633,Major,A628,A635,437230,406000,53.54932180,-1.43956939,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",51,219,16466,174,2601,428,103,92,62,118,114,917,20377
70289,2004,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,M1,A616,435600,398100,53.47842936,-1.46506386,0.70,0.43,Estimated,"Estimated from nearby links",0,53,17351,62,3256,1045,151,114,304,746,634,2994,23716
73011,2004,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,38,"LA boundary",429776,412010,53.60381374,-1.55149520,0.10,0.06,Counted,"Dependent on a neighbouring counted link",0,236,60901,378,12594,3799,427,350,1660,3649,1552,11437,85546
73012,2004,8,"Yorkshire and The Humber",194,Barnsley,A637,Major,"Mi jn 38","LA boundary",429640,412030,53.60400118,-1.55354849,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",7,165,9668,50,1754,298,40,35,25,58,94,550,12187
38837,2002,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,A6133,"Racecommon Rd roundabout",432985,406305,53.55234604,-1.50360307,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",56,198,17673,374,2892,707,85,43,204,239,178,1456,22593
77561,2003,8,"Yorkshire and The Humber",194,Barnsley,A6135,Major,B6096,"Queen St",435500,400220,53.49749072,-1.46633153,0.20,0.12,Estimated,"Estimated from nearby links",36,224,10511,472,2005,259,40,30,23,56,28,436,13648
77562,2003,8,"Yorkshire and The Humber",194,Barnsley,A6195,Major,"Woodhead Lane roundabout","Hemingfield Rd roundabout",438000,401670,53.51034915,-1.42847260,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",6,198,14512,109,2730,381,99,72,59,168,117,896,18445
